date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:23	12074/12074	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:41%20GMT	https://gorod53.ru/uslugi/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/uslugi/index.html	(from https://gorod53.ru/)
23:40:23	14259/14259	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:37%20GMT	https://gorod53.ru/kontakty.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/kontakty.html	(from https://gorod53.ru/)
23:40:23	156/156	------	302	error ('')	text/html		http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.34.delayed	(from https://gorod53.ru/)
23:40:23	12129/12129	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:40%20GMT	https://gorod53.ru/anonsy/366.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/366.html	(from https://gorod53.ru/)
23:40:23	12652/12652	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:43%20GMT	https://gorod53.ru/anonsy/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/index.html	(from https://gorod53.ru/)
23:40:23	18109/18109	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:43%20GMT	https://gorod53.ru/anonsy/381.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/381.html	(from https://gorod53.ru/)
23:40:23	18750/18750	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:45%20GMT	https://gorod53.ru/anonsy/378.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/378.html	(from https://gorod53.ru/)
23:40:23	20622/20622	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:47%20GMT	https://gorod53.ru/anonsy/370.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/370.html	(from https://gorod53.ru/)
23:40:23	19438/19438	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:49%20GMT	https://gorod53.ru/anonsy/371.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/371.html	(from https://gorod53.ru/)
23:40:23	11772/11772	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:28:51%20GMT	https://gorod53.ru/novosti/109.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/novosti/109.html	(from https://gorod53.ru/)
23:40:23	12431/12431	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:09%20GMT	https://gorod53.ru/fotogalereya/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/fotogalereya/index.html	(from https://gorod53.ru/)
23:40:23	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:30:03%20GMT	http://gorod53.ru/userfiles/files/Otchot%20o%20corrupcii%20za%202021(2).pdf	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/userfiles/files/Otchot%20o%20corrupcii%20za%202021(2).45.delayed	(from https://gorod53.ru/protivodejstvie-korruptcii.html)
23:40:23	11980/11980	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:09%20GMT	https://gorod53.ru/videoteka/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/videoteka/index.html	(from https://gorod53.ru/)
23:40:23	14567/14567	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:13%20GMT	https://gorod53.ru/mi-ispolzuem-cookie.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/mi-ispolzuem-cookie.html	(from https://gorod53.ru/)
23:40:23	65/65	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:14%20GMT	https://gorod53.ru/?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/indexe732.html	(from https://gorod53.ru/)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.48.delayed	(from https://gorod53.ru/protivodejstvie-korruptcii.html)
23:40:23	96/96	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:31%20GMT	https://gorod53.ru/protivodejstvie-korruptcii.html?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/protivodejstvie-korruptciie732.html	(from https://gorod53.ru/protivodejstvie-korruptcii.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:09%20GMT	https://gorod53.ru/images/special/images/logo_w.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/logo_w.4b.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:10%20GMT	https://gorod53.ru/images/special/images/tab_sep01.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/tab_sep01.4c.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:12%20GMT	https://gorod53.ru/images/special/images/logo_b.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/logo_b.4e.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:13%20GMT	https://gorod53.ru/images/special/images/tab_sep02.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/tab_sep02.4f.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:15%20GMT	https://gorod53.ru/images/special/images/logo_c.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/logo_c.51.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:16%20GMT	https://gorod53.ru/images/special/images/tab_sep03.png	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/images/tab_sep03.52.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	270/270	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:17%20GMT	https://gorod53.ru/images/special/js/pie.htc	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/images/special/js/pie.53.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.57.delayed	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	99/99	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:45%20GMT	https://gorod53.ru/versiya-dlya-slabovidyashchih.html?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/versiya-dlya-slabovidyashchihe732.html	(from https://gorod53.ru/versiya-dlya-slabovidyashchih.html)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.5a.delayed	(from https://gorod53.ru/o-nas.html)
23:40:23	75/75	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:47%20GMT	https://gorod53.ru/o-nas.html?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/o-nase732.html	(from https://gorod53.ru/o-nas.html)
23:40:23	20171/20171	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:49%20GMT	https://gorod53.ru/novosti/110.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/novosti/110.html	(from https://gorod53.ru/novosti/)
23:40:23	12157/12157	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:51%20GMT	https://gorod53.ru/novosti/108.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/novosti/108.html	(from https://gorod53.ru/novosti/)
23:40:23	10141/10141	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:52%20GMT	https://gorod53.ru/novosti/?from=109	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/novosti/index7ee3.html	(from https://gorod53.ru/novosti/)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.60.delayed	(from https://gorod53.ru/novosti/)
23:40:23	73/73	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:52%20GMT	https://gorod53.ru/novosti/?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/novosti/indexe732.html	(from https://gorod53.ru/novosti/)
23:40:23	13469/13469	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:53%20GMT	https://gorod53.ru/klubnie-formirovaniya/horeograficheskie-kollektivi/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/horeograficheskie-kollektivi/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	11593/11593	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:53%20GMT	https://gorod53.ru/klubnie-formirovaniya/vokalnie-kollektivi/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/vokalnie-kollektivi/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	12553/12553	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:55%20GMT	https://gorod53.ru/klubnie-formirovaniya/dekorativno-prikladnoe-tvorchestvo/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/dekorativno-prikladnoe-tvorchestvo/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	11615/11615	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:55%20GMT	https://gorod53.ru/klubnie-formirovaniya/izobrazitelnoe-iskusstvo/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/izobrazitelnoe-iskusstvo/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.68.delayed	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	11349/11349	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:55%20GMT	https://gorod53.ru/klubnie-formirovaniya/teatralnie-kollektivi/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/teatralnie-kollektivi/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	10509/10509	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:55%20GMT	https://gorod53.ru/klubnie-formirovaniya/razvivayushe-obuchayushaya-deyatelnost/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/razvivayushe-obuchayushaya-deyatelnost/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	15374/15374	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:29:57%20GMT	https://gorod53.ru/klubnie-formirovaniya/narodnie-kollektivi/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/narodnie-kollektivi/index.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	87/87	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:01%20GMT	https://gorod53.ru/klubnie-formirovaniya/?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/klubnie-formirovaniya/indexe732.html	(from https://gorod53.ru/klubnie-formirovaniya/)
23:40:23	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:30:55%20GMT	http://gorod53.ru/narodnie-kollektivi/horeograficheskaya-studiya-apelsin.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/horeograficheskaya-studiya-apelsin.7b.delayed	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	12506/12506	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:01%20GMT	https://gorod53.ru/narodnie-kollektivi/horeograficheskij-ansambl-ladushki.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/horeograficheskij-ansambl-ladushki.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	14925/14925	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:02%20GMT	https://gorod53.ru/narodnie-kollektivi/detskij-teatr-baleta.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/detskij-teatr-baleta.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	15550/15550	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:03%20GMT	https://gorod53.ru/narodnie-kollektivi/vokalnaya-studiya-akvarel.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/vokalnaya-studiya-akvarel.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	15369/15369	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:04%20GMT	https://gorod53.ru/narodnie-kollektivi/shkola-studiya-tantcuyushij-gorod.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/shkola-studiya-tantcuyushij-gorod.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	9081/9081	------	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2020:30:21%20GMT	https://gorod53.ru/narodnie-kollektivi/horeograficheskaya-studiya-apelsin.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/horeograficheskaya-studiya-apelsin.7c.delayed	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	12914/12914	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:05%20GMT	https://gorod53.ru/narodnie-kollektivi/teatr-neslishashego-aktera-zhest.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/teatr-neslishashego-aktera-zhest.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	14325/14325	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:06%20GMT	https://gorod53.ru/narodnie-kollektivi/teatr-yunogo-zritelya.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/teatr-yunogo-zritelya.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	19495/19495	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:07%20GMT	https://gorod53.ru/narodnie-kollektivi/teatr-studiya-eksperiment.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/teatr-studiya-eksperiment.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	22576/22576	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:08%20GMT	https://gorod53.ru/narodnie-kollektivi/horeograficheskij-ansambl-molodost.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/horeograficheskij-ansambl-molodost.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	13295/13295	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:09%20GMT	https://gorod53.ru/narodnie-kollektivi/studiya-izobrazitelnogo-iskusstva.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/studiya-izobrazitelnogo-iskusstva.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	13110/13110	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:10%20GMT	https://gorod53.ru/narodnie-kollektivi/hor-veteranov.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/hor-veteranov.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	13337/13337	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:11%20GMT	https://gorod53.ru/narodnie-kollektivi/akademicheskij-muzhskoj-hor.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/akademicheskij-muzhskoj-hor.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	29929/29929	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:12%20GMT	https://gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-iskusstva-novgorodskaya-beresta.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-iskusstva-novgorodskaya-beresta.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.89.delayed	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	19181/19181	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:13%20GMT	https://gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-tvorchestva-traditcionnaya-kukla.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-tvorchestva-traditcionnaya-kukla.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	27622/27622	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:14%20GMT	https://gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-tvorchestva-lakovaya-miniatyura.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/studiya-dekorativno-prikladnogo-tvorchestva-lakovaya-miniatyura.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	20029/20029	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:15%20GMT	https://gorod53.ru/narodnie-kollektivi/gruppa-meloman.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/gruppa-meloman.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	85/85	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:34%20GMT	https://gorod53.ru/narodnie-kollektivi/?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/narodnie-kollektivi/indexe732.html	(from https://gorod53.ru/narodnie-kollektivi/)
23:40:23	11539/11539	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:34%20GMT	https://gorod53.ru/uslugi/poseshenie-organizovannih-zanyatij-v-kollektivah-platnoj-seti.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/uslugi/poseshenie-organizovannih-zanyatij-v-kollektivah-platnoj-seti.html	(from https://gorod53.ru/uslugi/)
23:40:23	10766/10766	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:35%20GMT	https://gorod53.ru/uslugi/perechen-platnih-uslug.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/uslugi/perechen-platnih-uslug.html	(from https://gorod53.ru/uslugi/)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.8d.delayed	(from https://gorod53.ru/uslugi/)
23:40:23	72/72	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:30:37%20GMT	https://gorod53.ru/uslugi/?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/uslugi/indexe732.html	(from https://gorod53.ru/uslugi/)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:13%20GMT	http://gorod53.ru/ustavnie-dokumenti.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/ustavnie-dokumenti.html	(from https://gorod53.ru/kontakty.html)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:18%20GMT	http://gorod53.ru/sout/	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/sout/index.html	(from https://gorod53.ru/kontakty.html)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:18%20GMT	http://gorod53.ru/plan-raboti-mauk-dvoretc-kulturi-i-molodezhi-gorod.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/plan-raboti-mauk-dvoretc-kulturi-i-molodezhi-gorod.html	(from https://gorod53.ru/kontakty.html)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:20%20GMT	http://gorod53.ru/otchet-o-rabote-mauk-dvoretc-kulturi-i-molodezhi-gorod.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/otchet-o-rabote-mauk-dvoretc-kulturi-i-molodezhi-gorod.html	(from https://gorod53.ru/kontakty.html)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.92.delayed	(from https://gorod53.ru/kontakty.html)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:22%20GMT	http://gorod53.ru/otchet-o-vipolnenii-munitcipalnogo-zadaniya.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/otchet-o-vipolnenii-munitcipalnogo-zadaniya.html	(from https://gorod53.ru/kontakty.html)
23:40:23	179/179	------	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2020:31:43%20GMT	http://gorod53.ru/nezavisimaya-otcenka-kachestva-uslovij-okazaniya-uslug	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/nezavisimaya-otcenka-kachestva-uslovij-okazaniya-uslug	(from https://gorod53.ru/kontakty.html)
23:40:23	78/78	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:31:32%20GMT	https://gorod53.ru/kontakty.html?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/kontaktye732.html	(from https://gorod53.ru/kontakty.html)
23:40:23	18752/18752	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:31:38%20GMT	https://gorod53.ru/anonsy/124.html	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/124.html	(from https://gorod53.ru/anonsy/366.html)
23:40:23	0/-1	---M--	302	error ('')			http://mc.yandex.ru/watch/26044164	/Users/aleksandr/websites/dk_vn/dk_vn/mc.yandex.ru/watch/26044164.95.delayed	(from https://gorod53.ru/anonsy/366.html)
23:40:23	80/80	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:31:39%20GMT	https://gorod53.ru/anonsy/366.html?cookie_confirm	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/366e732.html	(from https://gorod53.ru/anonsy/366.html)
23:40:23	13668/13668	------	200	untouched ('OK')	text/html	date:Thu,%2013%20Jul%202023%2020:31:40%20GMT	https://gorod53.ru/anonsy/?from=124	/Users/aleksandr/websites/dk_vn/dk_vn/gorod53.ru/anonsy/index5c98.html	(from https://gorod53.ru/anonsy/)
